UNIVERSO EM DESENCANTO;1
ANGOLA;2
GASTAO DA CUNHA;2
AIMORES;2
TRES MIL E VINTE E SETE;1
DONA MILOCA;1
ELISEU RESENDE;3
DOS GOITACAZES;32
DOS GUAJAJARAS;38
GUARARAPES;15
SANTO INACIO DE LOYOLA;2
HERCULANO DE FREITAS;4
HUMAITA;3
AMETISTA;1
FAZENDA VELHA;3
JAVARI;4
JOAO FERREIRA CARDOSO;1
DONA NAZINHA;1
JOAQUIM TEIXEIRA DIAS;4
LAGO;1
ANHANGAI;1
JOSE LAVARINI;1
MARIA DA MATTA CASTRO;1
LISBOA;1
GERALDA ROQUE GUACERONI;2
CARMELA PEZZUTI;1
MAGI SALOMON;11
MANDALAY;1
MANUEL NUNES VIANA;3
MARIA AUXILIADORA;3
MARIA CANDIDA;1
MARIA FRANCISCA;3
MARQUEZA DE SANTOS;1
MONTEVIDEU;3
COLETORA DOIS;1
SENHORA DO BRASIL;1
NOSSA SENHORA DE COPACABANA;1
ANTONIO VERGARA;2
PARANAIBA;1
DA PATAGONIA;7
DO PATRIARCA;2
PAULA CANDIDO;1
PEDRA BONITA;5
PETROLINA;6
PLEIADES;2
REZENDE;1
ARI BARROSO;1
SANTUARIO SAO GERALDO;1
SAO JOAO BATISTA DO GLORIA;3
SAO JOAQUIM;2
SAO ROQUE;13
SILVA GUIMARAES;1
SINFRONIO BROCHADO;32
SOUZA GUIMARAES;2
AUGUSTO DOS ANJOS;12
TAPIRAPECO;1
TEODORO DE ABREU;2
TOMAZ GONZAGA;4
DOS TUPINAMBAS;26
TURQUESA;7
ITINGA;1
VIRGILIO DE MELO FRANCO;2
ZURICK;3
CORONEL JORGE DAVIS;2
JOAO GUALBERTO COSTA;1
PRESIDENTE JUSCELINO;1
CARMEM SYLVIA GUIMARAES;1
SAO MARCOS;5
DA BAHIA;49
EDUARDO CARLOS;1
DEZ;1
CHILE;1
DOS AIMORES;11
DONA CONCEICAO MARTINS;2
CONDE DE PALMA;1
CONDE DE SANTANA;1
DA AGUA;1
CORONEL DURVAL DE BARROS;5
ILHA DE MALTA;4
IMBARE;1
DOUTOR CORNELIO ROSEMBURG;1
PEDRA SABAO;2
ITA;1
DONA MARIA MANOELA;1
AGEO PIO;2
ARNALDO LOURENCO;1
LIRIO DA CRUZ;2
ODETE FERNANDES CAMPOS;1
ALMIRANTE ALEXANDRINO;11
MONTE AZUL;1
HORTO;1
DA IGUALDADE;1
FELISBERTA CAMARGOS;2
FLOR BRANCA;1
LESTE;13
